gradient_descent
52982.62019643464
52915.61217146934
52848.719903824145
52782.2908959081
52715.413678863755
52648.64900097982
52581.99881740622
52515.46512849945
52450.77895785608
52384.30597608297
52317.76878380263
52251.34119739916
52185.025102143096
52118.822428511485
52052.73515218796
51986.89290763533
51920.89446135496
51855.0114055536
51789.392013984514
51723.58965609773
51657.90232971315
51592.332559925395
51526.855688370386
51461.393350837876
51396.87619745305
51331.33063551606
51265.89327654292
51200.56597143873
51135.35061631507
51070.24915249019
51005.26356648885
50941.34210721661
50876.25477307164
50811.27476573575
50746.40391432027
50681.644093143186
50616.99722172901
50552.46526480884
50488.0650618889
50423.69711616385
50360.949123117
50296.88260348878
50232.60620747877
50168.44332650766
50104.39593842008
50041.01931146032
49976.93905955861
49912.96889870344
49849.11072590327
49785.36648337319
49721.73815853483
49659.64015442569
49596.380443330905
49532.87155989834
49469.47728186678
49406.19526890873
49344.33133102238
49281.36776082058
49218.18932428717
49155.12532158954
49092.17775170145
49032.2410032024
48969.389172230294
48906.55546652685
48843.83693911353
48781.590237059434
48718.884908920656
48656.29141235514
48593.811685889304
48531.447713256035
48470.57053968747
48408.77250357538
48346.58710518649
48284.79874260987
48222.64746621827
48160.608807489894
48098.68472341011
48036.88990866385
47975.1325109966
47915.20993635943
47854.45647216257
47797.41684864599
47734.697309899006
47673.05087197711
47611.51332275426
47550.08653001315
47488.772406742995
47427.57291113959
47366.54269814261
47305.47342088814
47244.51641454184
47184.341208770406
47123.38501966766
47062.48777528808
47001.7025654095
46941.031333340485
46880.47606759614
46822.39059470486
46762.04218262032
46701.663133725866
46642.379579426706
46582.47163120884
46522.28596291624
46462.94160761841
46402.92557859536
46342.871305309294
46282.93121563377
46223.1049428206
46165.68244610927
46106.02542897986
46046.377852576865
45988.38201327769
45929.68191278661
45874.44886748974
45813.74227748923
45754.268431163044
45694.88074126989
45635.60533274153
45576.44415468805
45517.396375050754
45458.7553837106
45399.69782939292
45340.75208662979
45281.920093475215
45223.20383318977
45166.75342754731
45108.216102189734
45049.69825242133
44991.68657595332
44933.13701592512
44874.69818587994
44816.37199817321
44758.1604103669
44700.31757680943
44642.148948258
44584.09285924378
44526.151264925546
44468.52358511657
44410.64330734936
44352.87627091312
44295.2244473139
44238.983226533215
44182.288894746715
44128.61919193532
44069.85789516425
44012.44677740917
43955.102641851096
43897.872551936074
43840.760221060176
43783.722112130825
43726.734990668985
43672.277931837765
43614.99080153094
43558.16998609461
43501.87456634799
43445.22655634668
43388.58418497849
43332.05741808166
43278.04063261051
43221.17687533583
43164.818644336
43109.09280999345
43053.16838118316
42997.48519631338
42941.54245614854
42885.527212403766
42831.01291522335
42775.6616258851
42723.788428854554
42666.40644856339
42610.9212944934
42555.321052547966
42499.75165214264
42445.6644270836
42390.75885705417
42339.29789341369
42282.35599069897
42227.32535186261
42172.25365937235
42117.07739717174
42062.016000646094
42007.97893308562
41954.199437344025
41902.320763456504
41846.34528845639
41791.51143771375
41736.79068864232
41682.185009505956
41629.01060999259
41575.064578830636
41524.47412732282
41468.47738584105
41414.439213305915
41360.92824160393
41307.619888548106
41257.04288899176
41201.510740411635
41147.60072689085
41093.68091547143
41040.67562532438
40988.07525727955
40937.23469531717
40882.40481798937
40828.7219286946
40775.15246675678
40721.698407992284
40670.42389869349
40616.73905291067
40563.63770630875
40510.361808357295
40457.19983301759
40404.164848444736
40351.17167149372
40300.17096998527
40247.07513892138
40195.88509830324
40143.25062932931
40094.82715038364
40040.221700709015
39988.45722298847
39939.59752105284
39885.52363296758
39833.38398811639
39782.30706176884
39730.64290037631
39682.41444965415
39628.50058491693
39576.87801959271
39529.20612482302
39475.25368468546
39424.19717423702
39377.09748701573
39323.21247778936
39272.52821093244
39226.011460925605
39172.1181921401
39121.71123610739
39075.62927620756
39021.77113757475
38971.32381768797
38925.43190575223
38871.71316759643
38821.38908052885
38775.787394986706
38722.16467009776
38671.89530825134
38626.542605458024
38573.03373813177
38522.84705516996
38477.759179396744
38424.35733804828
38374.24233620424
38329.41283499221
38276.120871783714
38226.08186795474
38181.51275625479
38128.32983955514
38078.365309115674
38034.055471869724
37980.98213780892
37931.092726029
37887.042156922755
37834.07845657671
37784.264033875836
37740.47233303119
37687.61849136461
37637.87920279504
37594.346091933585
37541.60228091703
37491.93818396365
37448.66333531509
37396.029749582194
37346.44093515428
37303.314333338916
37250.83444764973
37201.39150829334
37158.14739402541
37105.924270194264
37056.7954352393
37014.35577180289
36962.01150212421
36912.583749378464
36864.65917065311
36816.16575062652
36773.81748514462
36721.73187715099
36672.563361383596
36625.06246776335
36576.54281377719
36534.80088409319
36482.82980157802
36433.68377409318
36385.111111021964
36336.455456007556
36287.89407256238
36239.38684255673
36190.93812367815
36142.54740162266
36094.2147348104
36045.95359790646
35997.756446186475
35949.65581065385
35901.619328613764
35853.686214281784
35805.78721252192
35758.023204688805
35710.23767274098
35662.63925089768
35614.95112330169
35567.51033081761
35521.60615384946
35473.532636064105
35427.00243656578
35379.81826495775
35338.94020978832
35288.19400381737
35240.26906103245
35193.14678365901
35146.59790132031
35105.70994110419
35055.262375776234
35007.66983871866
34961.759892046815
34914.771178541596
34874.719146722004
34824.31455406285
34776.62945167462
34729.833559452694
34683.441178110115
34643.84137638093
34593.59509093916
34546.00889228207
34499.45194035377
34453.34570606979
34413.826768788815
34363.85296826225
34316.55597135431
34270.230180720384
34224.44971620772
34184.88494381084
34135.21941946129
34088.27261758954
34042.16631251231
33996.71684887691
33957.09219799026
33907.73564758281
33861.14164528254
33815.24470235481
33770.1160416819
33730.46007182189
33681.40094685196
33635.14193133696
33590.08964246607
33544.876205381755
33505.55478303408
33456.687066515275
33410.585749700076
33365.127178787545
33320.551632793715
33281.05787021262
33232.525989865164
33186.82376311557
33143.52369497847
33097.379675235126
33052.28001494867
33007.9423325638
32968.92443544669
32920.654852126885
32875.16764905534
32830.96310240986
32786.316009195056
32748.002188879756
32699.86547166166
32654.399061461958
32609.714772603867
32565.97945960991
32526.99058411482
32479.342362063177
32434.50804427632
32393.180988714666
32346.909396382154
32303.017828833887
32265.380212377284
32217.766840231783
32172.75957988603
32128.561166136198
32085.414713867944
32046.609727381863
31999.614830077942
31955.44859480002
31917.247185722732
31870.34631350493
31826.230662018253
31786.436266404748
31740.366585738208
31697.407571395353
31659.250495142078
31612.641576517028
31568.803929905207
31529.052992074852
31483.388160483108
31440.75524131669
31402.783800821322
31356.48943739632
31312.975042199487
31274.114423469033
31228.46509291018
31185.808987177665
31148.49605289637
31102.36990047294
31058.969686383523
31017.68407804281
30973.734809730053
30930.760829256342
30888.60428769756
30851.311426132765
30805.58060900561
30762.63174463237
30724.0017142313
30679.110459108066
30637.133940094005
30600.215520361744
30554.71567654823
30511.99384610785
30472.75005584933
30428.567545954156
30386.43851928634
30347.246151819672
30303.24186658921
30261.172150970488
30219.899191234254
30177.457314150568
30137.53431212357
30094.325043519508
30052.2571414018
30011.00103853724
29974.550711550564
29929.725963642217
29887.86609981075
29852.641401863628
29807.587235748833
29765.477037510424
29724.416916836926
29682.781873644875
29647.74514879443
29602.89497084472
29561.036668907676
29520.594819273436
29478.86006913333
29439.12794749103
29397.02837587074
29355.62033455453
29315.001485439843
29279.269569103206
29235.117871740513
29194.106625464072
29159.357522608174
29115.03732393227
29073.83825117752
29036.246444757366
28993.45954359011
28952.79680190312
28915.98115042997
28872.956432425064
28832.841014298712
28797.640336784036
28753.946922821233
28713.478777130997
28679.115419954433
28635.2946614761
28594.67980120107
28558.789013764163
28515.831455067157
28476.007268241254
28441.259643965914
28397.890645634572
28357.782521182977
28323.76494772411
28280.302831049903
28240.081454853993
28204.534942916132
28161.934923207697
28122.41803670732
28088.14584465891
28045.08845886519
28005.31827408055
27971.669035895047
27928.55475585706
27888.707260341285
27853.270150268676
27811.141523797138
27771.941670346852
27738.123255978076
27695.380531267696
27655.946305035115
27622.65880452381
27579.89104135062
27540.411808433793
27505.120264217396
27463.44458449669
27424.55358821377
27391.163908982926
27348.742092748435
27309.646146246727
27276.709307506746
27234.289102789873
27195.175675367227
27160.094552961968
27118.837222698457
27080.252160215026
27047.27030015398
27005.175002953314
26966.419297752658
26933.616103744247
26891.62834103245
26852.97741354525
26819.837724806683
26778.158042425166
26739.737715359748
26707.266649766963
26665.468591741308
26626.999372856466
26592.814257714526
26551.96559022969
26513.86165687336
26481.59059747076
26440.032101892477
26401.813139653244
26368.03772728397
26327.326658129274
26289.43355489844
26257.410395508366
26216.07527216197
26178.075162998273
26144.107177134923
26103.839715717735
26066.16762093029
26034.260698889324
25993.198298031908
25955.449747670384
25921.753413293067
25881.69035447807
25844.249334378557
25812.48445057523
25771.683827794062
25734.180819258017
25700.747929830995
25660.893121055524
25623.683470818538
25592.092053920594
25551.540156288367
25514.27595626207
25481.07562225326
25441.444809897755
25404.46641798513
25373.076914108507
25332.761643274116
25295.72957917424
25262.7287579029
25223.338914559245
25186.592002228823
25155.437082439406
25115.34457556765
25078.53743431027
25045.69675651901
25006.568499216184
24970.05314728506
24939.169074241137
24899.284136918566
24862.694436283833
24829.974339774148
24791.129036393406
24754.84468999682
24724.267622788317
24684.57547189999
24648.195056678767
24615.554721790548
24577.015450134943
24540.91107943883
24509.063447797882
24470.277822690543
24434.36573063276
24404.107098813296
24364.75861018075
24328.73368425769
24296.79577382077
24258.400160306337
24222.711503508777
24192.67291283288
24153.55585916529
24117.750731411208
24085.793340538752
24047.755131644684
24012.289699575274
23982.46056609121
23943.577166519008
23908.000817010357
23876.25048846575
23838.448623266882
23803.213988596453
23773.590686220396
23734.942190447757
23699.595643464243
23668.071966126176
23630.495686922746
23595.491975100664
23566.07565013576
23527.661739655017
23492.544473645165
23461.242263845903
23423.894306974267
23389.110226353783
23359.929970889953
23321.74042980566
23286.845810897285
23255.707639260458
23218.619234139805
23184.0071482472
23153.36371211468
23116.181949570866
23081.78369642697
23052.8462975215
23015.02925813895
22980.508034792503
22950.289127382024
22913.232361533992
22879.037890756805
22850.345726486554
22812.753241332983
22778.437777957588
22747.932410068126
22711.371188075558
22677.382145162133
22648.75717194057
22611.459557732793
22577.408430669653
22547.44113780418
22510.93991326997
22477.200204004494
22448.929295545106
22411.8055148725
22377.93892018179
22347.668541128725
22311.67760760759
22277.968350487456
22244.96507508603
22211.01918028968
22178.30488890685
22144.270444075322
22110.28676030191
22077.130505267705
22049.059198234543
22012.457667008763
21979.19511501726
21951.41546601634
21914.867392342632
21881.65020323149
21854.06123104446
21817.605879806793
21784.456429545105
21756.18066360524
21720.19027930612
21687.309779203606
21659.904156405355
21623.699804523294
21590.751413279508
21561.765199271103
21526.46981929185
21493.885192143236
21466.632510845324
21430.68374206082
21397.96976466019
21369.146953761767
21334.11112096327
21301.751539006735
21275.26457213502
21239.355694312944
21206.692598571073
21176.188465401912
21142.530857873357
21109.802741562686
21077.725860612823
21053.45309908065
21017.20112020267
20983.84726606583
20951.259711340266
20919.403165020223
20896.72242243103
20860.29291361462
20826.452433175677
20794.12148195115
20761.791440815305
20730.073099911566
20705.80873523469
20670.03652239502
20637.22054698857
20605.00863116755
20573.664577246214
20554.99092557897
20518.269938403213
20483.321929257192
20451.636761040496
20428.129791686944
20392.545268978698
20359.780856987807
20327.96450426322
20296.827556871387
20278.294681456933
20241.916033026646
20207.28732131854
20175.87909830816
20152.277161480208
20117.113964161083
20084.805244111645
20053.203440165646
20022.327912337747
20004.226442624036
19968.145371563023
19933.736629928477
19902.469990598023
19875.339109541525
19841.967942165855
19811.277070951426
19793.345336061266
19757.52056655448
19723.33872930816
19692.25554797618
19664.264343289517
19631.698702288955
19600.696101310838
19569.658665609382
19539.28498076638
19521.37842988462
19485.878142345253
19452.02286802924
19421.262407177546
19395.33753313014
19362.099087931365
19331.804289940083
19313.446282056946
19278.289580943252
19244.86937485101
19214.476427558264
19191.069047500067
19157.168758546897
19126.103209225585
19095.41293049617
19065.46830398652
19047.75472444748
19012.850960490934
18979.563929959113
18949.30699514682
18923.68766417742
18890.991084015706
18861.10844735448
18840.302840206576
18806.19017129382
18774.355764319436
18744.45213631926
18715.743868177633
18685.18876429841
18654.992125722038
18625.562777979387
18608.09836177051
18573.703868059893
18540.89233824899
18511.07328099745
18486.23922310579
18453.801563236266
18424.297691247983
18402.9642971905
18369.52900417222
18338.509713163796
18308.837203945877
18279.15657697554
18250.157172254083
18232.79488984532
18198.86402034463
18166.50688766404
18137.11356782138
18113.475153437867
18081.0823819312
18051.578920595213
18024.660645741722
17993.97912651641
17964.75185039798
17935.503582161196
17906.871356975185
17889.64604889938
17856.12600068058
17824.166015690607
17795.148938062026
17771.958506475978
17739.881847194276
17710.629118949633
17683.91478700089
17653.686573295505
17624.82703176991
17595.952200382206
17567.77633232986
17550.544423354037
17517.452272988165
17485.93328520414
17457.34938570195
17435.536771750787
17403.50526759739
17374.041523681688
17345.4564604734
17317.52003290089
17300.477109865198
17267.70341413079
17236.474163691255
17208.132021146357
17185.466411131656
17154.042451337944
17125.35578694541
17099.62097441974
17069.726539314186
17041.84608381604
17019.525102649848
16988.217178518935
16959.592713150352
16933.572018260144
16904.18112856267
16876.214556874125
16849.432809521975
16820.886481819525
16795.03015484508
16765.789461071625
16738.040487691847
16712.098448041233
16683.10465981588
16655.399085229685
16627.97083943588
16600.935192032535
16583.93512786903
16552.042690649614
16521.71889899358
16494.287795020056
16475.17106584637
16443.80182097139
16414.471808372855
16387.639261119966
16370.88701601738
16339.288653677937
16309.215472766044
16281.96187179732
16260.926214163865
16230.321316846424
16202.170450948392
16175.688861307435
16148.468542385195
16125.670054195693
16095.818799559958
16068.747568182618
16046.870213073385
16016.817389154765
15989.391023438864
15965.434411393886
15936.314781186533
15909.799321911312
15892.818296379352
15861.92212445862
15832.618875375407
15806.004524295604
15785.496005392282
15755.442604375248
15727.738262703371
15701.41729477409
15675.03412981656
15655.607358170282
15625.484474937904
15597.486163532958
15571.145463929353
15547.251189414957
15518.753780877907
15492.723125477478
15475.491510792344
15445.219086140698
15416.609893677944
15390.550171901905
15370.696142746838
15341.085675114567
15313.699716160823
15287.539743416786
15261.665879726599
15239.75867599901
15210.929889861687
15184.719580400697
15161.049334150932
15133.060917327548
15107.483194751714
15090.383795053585
15060.632593779364
15032.536942171682
15006.935978772024
14987.30805437586
14958.203437511558
14931.291190764088
14905.689428694795
14880.364459557217
14862.673576008703
14833.356022246662
14805.82617523265
14780.591185824356
14762.12588509592
14733.107351853389
14706.042153867973
14680.918374241503
14661.668353778457
14632.971514168607
14606.390033696873
14581.093440751793
14556.192077808544
14538.917083858594
14510.012994303446
14482.820670252659
14457.932643668099
14438.543502899807
14410.222612080079
14384.04544870965
14359.453282185717
14334.31761471897
14311.241509390988
14284.372427657378
14259.754120049593
14241.160434889867
14212.945265268676
14186.729103316005
14161.853310727069
14137.774264266129
14112.513670462979
14090.074483027242
14063.292621600862
14038.878035370602
14019.843269501915
13992.051574370646
13966.361700851423
13942.348257964539
13917.50831044439
13895.026082047389
13868.584520820157
13844.43896848071
13826.040449062242
13798.39340246959
13772.729770002765
13748.36600991371
13724.479811291536
13708.00383148217
13680.178509064399
13653.950321102448
13630.013808569292
13610.502529147992
13583.47337613131
13558.647237621357
13536.488321259583
13510.607389855217
13486.906916156891
13468.370580659304
13441.318394982756
13416.280239352669
13392.879842220738
13368.624966619114
13346.718365757542
13320.953898038175
13297.4217984277
13278.129612493047
13251.560566956645
13227.16419144597
13205.318773381297
13179.854044952108
13156.539254297133
13137.971155420888
13111.438056505844
13086.939269162871
13064.649210135649
13039.875928660731
13016.360770869001
12993.281526151291
12975.453090186644
12949.000133150406
12924.443992841978
12901.233781697794
12878.056801589506
12857.073872863339
12831.753148611637
12808.701640636544
12788.248115805782
12762.844768972467
12739.74060213385
12718.027788898162
12693.255874390297
12670.58545698724
12653.103956905934
12627.077551549362
12602.902810060179
12580.052231468482
12557.269720008591
12536.491565198621
12511.641394008004
12489.024033365331
12469.225308133404
12444.130827882775
12421.309871214518
12400.005627975057
12375.621846047043
12353.335645043679
12335.767903776285
12310.266056589377
12286.655611544926
12264.820745106199
12241.453260001075
12220.105795772393
12196.333980037583
12173.772034628004
12151.531438819278
12130.481058381481
12106.461643411361
12084.487890193745
12066.685577724444
12041.663307815004
12018.606401508321
11997.529584769347
11974.019430079119
11951.716772583832
11929.606802412933
11909.142288942217
11885.266206460383
11863.55138055278
11846.181921081241
11821.412161541783
11798.534966681715
11777.520102068158
11754.470370363826
11732.843569314382
11710.721168536595
11690.36275879136
11666.839728474702
11645.408984929505
11628.133267058714
11603.706458746548
11581.157462874458
11560.438992578489
11537.618742215538
11516.07646006268
11494.49968754897
11474.09730724546
11450.988980068323
11429.574717929676
11409.44210079988
11386.337650234671
11365.194687842108
11346.642404835555
11323.052549120981
11301.597662220307
11281.51674075059
11258.630143932647
11237.484418148613
11217.509126549317
11194.695615912206
11173.639052052366
11153.722449155344
11131.00209032684
11109.987511168601
11090.233185780806
11067.56124369828
11046.696775898079
11026.863745048757
11004.34409198628
10983.393605114645
10963.935729413462
10941.39445093812
10920.760788533147
10901.885648777032
10879.201589625747
10858.675140465617
10841.654020547412
10818.485989242055
10797.218261896354
10777.666512174132
10755.650325380884
10734.80525219806
10714.48590607122
10693.485440796
10674.289870550423
10652.217950606913
10631.771069101778
10612.651998034333
10590.619766693744
10570.340568865562
10551.108591343187
10529.241367833685
10508.862921914075
10489.800537813351
10468.058156502906
10447.696283468018
10428.45129028553
10407.02394923727
10386.703392076666
10366.828893793547
10349.46305422877
10327.270196507025
10307.080689029683
10288.209025946311
10266.700305094451
10246.672700573306
10227.923266473315
10206.555244131767
10186.522782687774
10167.513200651594
10146.53561592977
10126.722209231599
10106.972186541418
10088.470671350555
10067.192649980321
10047.532334328465
10029.070273959493
10007.900789715173
9988.26257199614
9969.933854987914
9948.845107035824
9929.288167222605
9911.025844655998
9890.02745142611
9870.534246394942
9852.323781693629
9831.435324648059
9811.975315999014
9793.674161506595
9773.01346692831
9753.479078554485
9734.54922528889
9714.69110236173
9696.344687114484
9675.985805538217
9656.699900777476
9637.803023609307
9621.906563379254
9600.628586808592
9581.119298952102
9563.141365919137
9542.797723935562
9523.612511652847
9505.166229763132
9485.443144467028
9467.141081939053
9447.377012699344
9429.016308748525
9409.42643256617
9391.275486605713
9371.575252984283
9353.263463532423
9333.85331111768
9315.910747115753
9296.21633765623
9277.662514607502
9258.918104463412
9241.400205435268
9221.42884884827
9202.874686102181
9185.557525269736
9165.641768613996
9147.211306569412
9129.9274629471
9110.09884806337
9091.733134375247
9074.533783125202
9054.794904190887
9036.491144354906
9019.381196001817
8999.72960474547
8981.493973660172
8964.429894945655
8944.890263647232
8926.685967034555
8909.542333410482
8890.225205480689
8871.965613141505
8854.135827607062
8835.789156545907
8818.904335537452
8799.60916018659
8781.6003131595
8764.600850872068
8745.563771140614
8727.531784607547
8709.522998629234
8691.669165912375
8674.074524955411
8658.58632637888
8639.07229291917
8621.312909749815
8604.605100945355
8585.661897424145
8567.951657835802
8551.171452731587
8532.550468811212
8514.924205736428
8497.665854188695
8482.975885056901
8463.593495969682
8445.833673210567
8429.42862122109
8410.810281638564
8393.318101588393
8376.608146423288
8358.449390989954
8341.503914648452
8323.745677336774
8307.307661494415
8289.089004841222
8271.83703292346
8254.92614868648
8240.034161650414
8221.224282451869
8204.066527629806
8187.991888788311
8169.727829495287
8152.656634827709
8136.453870918133
8118.5278331663085
8101.556493299478
8084.866244487045
8069.722565299103
8051.366980230191
8034.676630805585
8018.838626447178
8000.863932060721
7984.038866956388
7968.009097405055
7950.440380979153
7933.885016256224
7917.1580044477405
7901.49849207505
7883.733755420621
7867.0879530933835
7851.212693498184
7833.865546017947
7817.556394748405
7800.916566839003
7785.489309211576
7767.910419674335
7751.471004772699
7735.8340560275055
7718.62082464963
7702.35660485385
7686.156379868554
7670.742645106926
7653.4083427080295
7637.110736893735
7621.493309244262
7604.64537343867
7588.998424507392
7572.296201928545
7556.796841955106
7540.047612847886
7524.4656743281475
7507.935360045266
7492.611482113574
7475.897933116012
7460.196462631418
7444.115220156883
7429.189575708448
7412.280604240606
7396.406660313639
7381.261233345052
7364.744712377519
7349.231173580757
7333.335947200786
7318.579296387495
7301.874286449501
7286.1847065509055
7271.19689398248
7254.9001331396985
7239.630972406907
7223.834461163734
7209.212665401241
7192.770509301697
7177.246283657283
7161.901740065016
7146.593776162425
7132.1761780052375
7115.760024417744
7100.439552895484
7085.986501832064
7069.82598825963
7054.542886553526
7039.296734337682
7024.831007944288
7008.902743926841
6993.925373684352
6978.8138144088125
6964.752962282078
6948.625428541908
6933.618863421143
6919.542555794433
6903.6167151341
6888.623528280214
6873.810192402821
6859.030035626789
6845.105271688719
6829.212035005013
6814.401071035759
6800.417898722325
6784.814149929702
6770.130259907944
6755.588181106714
6741.850974929874
6726.145427503992
6711.518377434806
6697.689153149098
6682.289449345365
6667.818734986953
6653.472803151931
6640.172369984984
6624.543462565108
6610.2154790832155
6596.763386106766
6581.319099450073
6566.945550229249
6553.338988677787
6538.217709731969
6524.007905332184
6509.879186263061
6496.519355900552
6481.279505358852
6467.06723423146
6453.567173949211
6438.690088132768
6424.72350537901
6410.617278268256
6397.505066557879
6382.436433393267
6368.4208425400575
6355.177224138629
6340.386703358631
6326.438671540719
6312.499755929494
6299.275990133184
6284.660045437124
6270.885835692528
6257.169520491972
6244.230760046935
6229.473051028341
6215.707977484735
6202.667181792417
6188.199427363052
6174.539648212201
6160.915819743708
6148.082067480102
6133.594481291989
6119.958197280527
6106.600381626516
6092.906462994738
6080.153422195508
6065.819215593993
6052.301838939489
6038.938742897118
6025.570892405664
6013.020474462563
5998.703168662565
5985.334549294006
5972.660189431898
5958.6171531460395
5945.332828553865
5932.04622115181
5919.424777105845
5905.515198023249
5892.356997183521
5879.220656100365
5866.8235341729405
5852.867299572769
5839.71619861798
5826.884943725402
5813.589927134591
5801.1879038571
5787.47164509605
5774.482195539274
5761.4793138001105
5749.081573809424
5735.547032855064
5722.744669673695
5709.880178150056
5697.770267048396
5684.116643584999
5671.26717742307
5658.89874111239
5645.671228171931
5633.219490635233
5620.203318396821
5608.064965389798
5594.774378617975
5582.167906444786
5569.554706332415
5557.610919467789
5544.295995154684
5531.697197916927
5519.2285796156675
5506.748515564707
5494.937309537748
5481.706402047158
5469.215324863011
5457.017000164308
5444.400087437059
5432.572509797461
5419.60143745885
5407.284049382364
5394.938860666724
5383.163568922205
5370.324651308086
5358.123742283441
5345.895924173605
5334.277341766036
5321.453042970178
5309.282170695176
5297.125846122198
5285.016370131975
5272.890349426563
5260.977448175792
5248.836444179123
5237.376254533948
5224.752497848791
5212.7669850540315
5200.787896296848
5188.880399651503
5176.9360597098785
5165.427809031901
