average_result
59303934290533.7
58974854554950.69
58722581949434.29
56868640894977.17
56271020742655.39
56133693987730.68
55710895650255.45
55030876558673.26
55027536448072.14
55021987635871.66
54615446499348.48
53970919749567.69
53506347420068.516
53470214068357.27
52865056234712.31
52427865750195.836
50886450347993.39
50188898822940.766
50002822088759.38
49652293011153.47
48505792099010.41
48114861310949.93
45764351378279.086
45680205697770.305
44339841641082.32
43235034427782.47
42692425921151.76
42658183336164.89
42486946263943.984
41586127710802.766
39813062324042.766
35967259479820.28
34655314661229.074
33185766479271.9
30781011221992.79
24881530817554.926
21122857628363.37
20271718407177.547
18773041620676.445
17197303801029.969
16244137802587.844
14611850386969.145
11311233974488.521
9678120739218.791
9423764132769.887
9226635360551.85
8726923325993.467
8388450486987.685
8388450486987.685
7627402322943.439
6954576120817.799
6919267744114.091
6919075981572.295
6706588899254.274
6665393000149.755
5975991920542.78
791037141537.8157
791037141537.8157
224425387566.45932
38143722973.128586
38143359271.54259
38143359271.54259
25920844416.14744
25920844416.14744
25881828361.566967
1237747867.7042177
501692902.9148825
501678543.4567053
501677163.0139645
200557002.14321285
200555213.52319002
200386524.11719888
200374283.1952385
200374214.97871494
200372324.8449829
200372324.8449829
200370675.66608694
200218616.27493867
200212928.74240312
200212928.74240312
36558000.46879445
36558000.46879445
36557472.28104407
36557472.28104407
36556773.75608339
34079768.06077903
3567242.091758328
3567242.091758328
3567242.091758328
3567242.091758328
3567242.091758328
1617931.2970151552
1225708.1969961724
1217469.3716973788
1217341.4239380173
1205872.3947844468
1205872.3947844468
1205731.5801069473
1184934.1120674028
1184934.1120674028
1179125.4450466563
1179125.4450466563
1174064.8084865944
1174064.8084865944
1174064.8084865944
1174064.8084865944
1173497.588276369
1114204.5148556652
1113981.1175863375
1113981.1175863375
1112171.9839717716
1111723.3119868785
1111723.3119868785
1111723.3119868785
1111723.3119868785
1110632.0910670178
1108583.6354301244
1107903.706305946
1106701.6704947483
1106535.304939502
1106371.686779402
1104811.3308512305
1104811.3308512305
1104453.0484919434
1104184.777739313
1103426.3724041875
1103406.312861479
1103406.312861479
1102825.1653556428
1102825.1653556428
1101607.2208782553
1101607.2208782553
1101349.88971794
1100495.2185342887
1098793.6999860038
1083908.7170526139
1083883.5656560282
1083691.528041081
1083611.1678473763
1083412.9908561325
1079954.7740652089
1079907.8456404663
1079907.8456404663
1079076.529092006
1079053.7574128625
1078811.428456701
1078154.723231942
1077988.3036370832
1075220.3916384617
1075066.2549615463
1074778.9765536548
1074093.2299807696
1073221.8299946212
1072741.4927771282
1072741.4927771282
1072741.4927771282
1072723.8944906904
1072624.6575681139
1071687.7127676369
1071004.9383990094
1070644.1336704614
1069890.3091072561
1069674.855959782
1069674.855959782
1069579.9099534
1069485.7888859285
1068692.6364005776
1068324.039230404
1068324.039230404
1068265.9198220877
1068265.9198220877
1066102.3840574715
1066072.222527656
1065592.9160196348
1065592.9160196348
1064288.745475621
1063341.665555445
1063172.002220649
1062895.357873375
1062645.5342264182
1062314.776389578
1062314.776389578
1061075.4670685865
1060774.7175815506
1058619.9141727895
1057749.778393083
1056827.2193492227
1056827.2193492227
1056322.1156979
1054774.4617931782
1054306.2622570621
1053875.148495892
1053377.1977986565
1053376.5018646978
1053339.9042900626
1052619.1634991667
1052581.1051235057
1052581.1051235057
1052147.020236635
1048085.9827578999
1048085.9827578999
1047275.182577204
1046295.8556968073
1045887.3764793522
1045819.417078871
1044751.545127081
1044436.922994795
1042970.4731331946
1040756.6169014737
1040756.6169014737
1040756.6169014737
1040299.382529504
1039872.4991532083
1039460.6839914352
1039157.8752266166
1038879.5789721612
1037562.7375368684
1037468.7721856041
1037340.0273780733
1035884.5343825627
1035884.5343825627
1034532.503404996
1034532.503404996
1034482.1268313823
1032170.1379833564
1032170.1379833564
1031210.578172066
1030875.8054007661
1030870.8372835063
1030660.1829254897
1028888.341852369
1028300.6029530236
1027906.5753979221
1027200.3972934142
1027177.6801813536
1025957.2314252667
1024269.5914294015
1022736.5480516158
1022561.7557147447
1021546.7180116769
1019696.1244205969
1019461.0228195528
1019461.0228195528
1019436.8481292952
1018267.040838524
1018096.4378564714
1017319.669812355
1017138.9455628907
1016203.7598913232
1010281.7294321938
1009285.7957184348
1006641.8863055086
1005014.0502008519
1001749.0868984263
1000351.2764088114
999585.5227476193
999147.0242577873
998986.7374079432
997273.2365881879
996937.5651406914
996731.807664016
996372.4099891481
996372.4099891481
995649.5782554934
995649.5782554934
994907.6785648863
994069.1823758704
993862.570493746
993164.2938541265
989319.4973494649
989307.2028836639
989307.2028836639
989307.2028836639
986844.2224485651
977852.2842165284
977680.4223601271
975871.86150762
975492.5587221216
975364.2192917012
975198.4357650852
975186.1976758927
975186.1976758927
975120.0436190894
974173.0186549732
974037.4424220391
973713.7923208114
973655.3834639995
972916.1386381161
972916.1386381161
972775.3558884643
972775.3558884643
971083.0569705386
971083.0569705386
970907.4935521802
970094.7956156398
969610.3220059176
969610.3220059176
969553.878263607
969341.655390918
968184.8998516783
968073.7897941113
964741.9917630324
964645.5020990819
963708.819714803
963331.6644428477
962853.2501121822
962581.8749247085
962250.4982864559
962131.0709992141
961381.6524289635
961005.8940647688
960589.796883973
960324.766617229
960255.2610118085
959909.0903734434
959058.6752995986
959058.6752995986
957783.8986109684
957724.6610604052
957724.6610604052
957130.2348995624
957130.2348995624
955324.7321876909
955317.9369410326
955317.9369410326
955047.7353997629
954719.0045890249
954719.0045890249
954308.4605185852
954280.0110795986
954280.0110795986
952830.8523886254
952830.8523886254
952015.4237114887
950423.1268543381
950089.7206209518
950089.7206209518
949935.5983012759
949804.5027433482
949115.8366831882
948902.7521810516
947754.7120051613
947749.1577231394
947657.0920379258
945652.9750554024
945395.2989506491
945355.5587909255
945312.4504908059
944311.6573999062
944311.6573999062
944082.5592097582
943697.8286543146
943697.8286543146
942707.4600478109
942270.6798374545
942033.7304889811
941828.029205494
940291.8085965818
940056.0652824078
939599.6872692995
939599.6872692995
939407.3592120642
939407.3592120642
939407.3592120642
938931.497239359
938931.497239359
938931.497239359
938931.497239359
938073.9232512811
937416.6381577697
937416.6381577697
937330.707142492
937148.9116669015
936443.7491733754
936092.15616282
934961.2489061713
934437.1671043249
934392.5217676759
934113.7563087121
933182.7664095241
932836.2567311622
932219.872028954
932219.872028954
932033.4439067194
931533.9283830052
930554.4620325256
930473.5291418306
929649.6179093327
929649.6179093327
928446.7982789713
926330.8562001918
925579.6108379059
925579.6108379059
925548.7299037811
925520.1361852307
925285.3639647616
924086.6730923684
923334.2310730809
922857.5085069232
922373.4308851693
922062.417313314
920409.3452781958
920332.599853573
920332.599853573
920212.3965406602
919581.1642816411
919161.052619753
918825.0546563625
918560.5249183197
917747.1060876679
917287.1606453483
917254.4674958445
916716.6221904999
916317.3631952178
916317.3631952178
915807.3169467334
915269.2686820969
915269.2686820969
914532.3460221855
913894.0966193707
913461.3675635473
912979.0247518446
910508.2951445158
908015.3305075612
907938.3225322055
907349.6076045709
906875.2503012862
906872.7643715551
906766.9982252972
906172.7979248507
905903.5732176738
905464.5047136431
904916.6270006768
904916.6270006768
902743.7451481214
902569.9573643794
902157.2312438509
901596.1984869204
900866.1938556215
900791.864627927
900791.864627927
900326.303960778
899615.7279600578
898253.113959869
898178.9987399622
897479.3980904563
897205.4207517086
896653.6648971908
896430.8833917174
894209.1834672529
894003.1381994722
891834.3524986109
890955.3798255895
890797.6585119864
890797.6585119864
890643.0975510103
888892.3281187697
888892.3281187697
888892.3281187697
888661.445019925
888632.848953054
888632.848953054
888494.8690604453
888160.8875109146
886833.839309883
886196.598240298
885418.6748123446
885361.7561827188
884713.290507108
884500.8958188852
884500.8958188852
881985.7854105346
881483.9854821671
881479.8468441438
881376.273730187
880658.2408744585
880297.8322230304
880258.7766715318
880059.2743936224
879688.4160861559
879559.718764882
878530.433749963
877996.3472086614
877967.5737991616
877346.9745348509
876642.6251938937
876517.3448073234
875506.2825422331
875261.6445907492
874399.2427010117
872076.5158973772
872076.5158973772
866011.2393441878
866011.2393441878
866011.2393441878
866011.2393441878
865799.5535936129
865215.7934358728
865091.2791116722
865091.2791116722
864757.5965139226
864635.8802331274
863802.3571757476
863698.464143668
863698.464143668
863308.3543450299
863018.2663726918
862575.7263524955
862575.7263524955
861806.7999415031
861369.4915500076
861316.718515769
861223.6736144398
861181.6111238187
861033.879057032
861033.879057032
860098.8114748871
859457.0177015625
859457.0177015625
859334.2832587952
859334.2832587952
858614.064929458
858614.064929458
857682.9529790975
857154.6712789142
857059.1643251088
854242.1448369778
853983.9101525772
853313.9411327321
852826.8424282499
852021.5808680665
852021.5808680665
851937.0908937117
851497.1736303385
851497.1736303385
850759.8097706337
850479.0147187026
850479.0147187026
850468.0195865904
850171.0072614902
850144.9772985805
850105.7600274861
850084.613073349
849507.9558335565
849507.9558335565
849318.4630840799
848706.0018520507
848386.4189612523
847917.4647235072
846796.8001205266
846668.0358273701
846668.0358273701
846524.3239394778
846524.3239394778
846524.3239394778
846467.8752828675
845921.1669200247
845533.6997649983
845533.6997649983
844865.3312413733
844865.3312413733
844659.6491535341
844640.620485051
844512.3583954712
843103.8136819334
842527.4984512303
842498.8396815642
842139.7112341104
841977.6773859039
841111.1137229914
840569.1137879137
840033.1155976685
838630.6792424183
838620.7457185938
838303.1809035371
837732.110279457
837510.6204693138
836814.3152287828
836716.8864479447
836101.4320912386
835799.2917019047
833734.3388115272
832878.9757138536
832867.9648075991
832867.9648075991
831905.5083744598
831435.3816549281
831034.8765694917
830671.9669815802
830671.9669815802
830638.2957333109
830128.5360877954
829023.5955040955
828644.477009864
827849.3433071227
827745.9118660027
825984.4943471777
825086.6389509848
824156.9664099521
824156.9664099521
824125.2607059598
824125.2607059598
824125.2607059598
823804.1489164755
823426.4739343579
823411.7579344215
822964.7891959359
822341.6263313377
821284.602683824
820702.5485730721
819996.4887543827
818954.8524509028
818690.6838576974
816801.498404502
816572.3236633667
816572.3236633667
815902.1312726514
814960.214344665
814577.4190497855
814577.4190497855
813686.1499402772
813614.6670947054
811938.4976123162
811611.2728823933
811075.1704693879
810913.6851488114
810749.2973075162
810341.5030828633
810336.9553765145
810107.2093991208
809913.4440922054
808424.9543838634
807920.7746746063
807206.4478119994
806802.4129429598
806739.1056653911
806722.1646057371
806722.1646057371
806700.6589938542
806370.6942042841
804972.0738264702
804505.6292021346
803623.5238345083
802568.1193494012
802516.589840946
801898.2293028252
801433.128144603
799288.1552416394
798918.952997239
798848.9981613136
796269.9627480361
796269.9627480361
796269.9627480361
795998.0752895428
795998.0752895428
794280.9015965309
794196.0356115977
792865.0948680068
792687.4480606833
792559.0830771921
792559.0830771921
792438.1551281841
792146.3860351309
791248.7626792282
791248.7626792282
790979.7231093573
790979.7231093573
790632.9867793542
790052.8843504137
789872.1110278533
789178.8711993631
789113.9093606271
788404.6656395057
788359.1926136541
787052.6824491627
786813.3298123938
786611.5228084784
786477.0747791352
785628.1056102321
784085.6769945186
784030.9897278526
783745.5358341365
783745.5358341365
783676.7332500023
782703.3270957072
782645.8478577513
782645.8478577513
782165.2914577759
781685.3223250569
781547.1428942683
781047.0105330739
781047.0105330739
781047.0105330739
780874.1735222766
779752.6276272562
779716.839708207
779322.4584196606
778316.294386879
777956.5635656068
777323.9632673601
776781.3765313654
776499.4081694634
776122.3376082046
775775.3560296169
775355.3976210189
775031.0616694945
774686.4248753462
773703.3632159721
773703.3632159721
773615.3182022946
773546.6637952682
772930.1436165154
772916.4644735908
772390.0343155728
772390.0343155728
770813.3291245882
770584.8552803788
770233.5776869345
769990.50311167
769794.3162812026
769347.1039909578
769328.8308503993
768298.4417146083
766616.0279366415
766594.4611076529
763746.0226376634
763638.018113143
762568.0282587251
759248.103272696
758602.1855092768
757941.7383198784
757771.1759853757
757718.1754957754
757653.3818916883
757601.0758965176
755884.4894362392
754271.0263083407
753975.4302929261
753341.3712805699
752079.5102155214
752072.8477010222
751360.3202294346
750024.5470048643
747928.0183353878
747457.3496904855
747282.8471714923
744499.4249014936
744499.4249014936
744254.7737896271
743223.8339717325
743223.8339717325
743050.8079459288
742903.4548433684
742085.6916629017
741920.508023219
741602.5968848142
741503.7605025403
741167.9470933777
740828.5905552509
740327.3839560242
740132.7807841023
739410.5480865466
739178.7016584005
739101.7022664279
738748.5260026413
738748.5260026413
737110.8959903207
735386.5631569701
734516.719515539
734516.719515539
732206.4115509994
732159.7909498926
731925.455164667
731925.455164667
731856.9988886914
731411.9814354557
730166.4769853365
729769.9076367412
729769.9076367412
726545.0160238805
725408.1304508051
723405.0767049376
722521.5889299302
721660.1477207257
721583.4914456004
720766.0713067304
720398.1052851885
720369.7800733965
720248.8076933406
720156.5367488324
719550.1981894864
719550.1981894864
719428.8575326933
719344.9752461151
718207.3939834598
717852.58599395
717815.7558822555
717778.7930514448
717515.8985147359
717454.5896308671
716752.334061478
716594.4289187851
716546.2584665474
716506.2707879386
716247.7084364763
716247.7084364763
716247.7084364763
716217.6908052266
715833.9838199567
715234.1114417029
715234.1114417029
715232.5383177948
